job_id,job_type,team,priority,region,submit_time,earliest_start_time,deadline,runtime_hours,power_kw,deferrable,container_image,cpu_request,memory_request,carbon_budget_kg
GS-JOB-000446,ETL,data-engineering,HIGH,US-NY,2026-04-25T18:00:00+00:00,2026-04-25T18:00:00+00:00,2026-04-25T21:44:00+00:00,0.82,7.1,TRUE,greenshift/sample-workload:latest,1000m,2Gi,7.46
GS-JOB-000447,REPORT_GENERATION,operations,HIGH,US-TX,2026-04-25T19:45:00+00:00,2026-04-25T19:45:00+00:00,2026-04-25T20:51:00+00:00,1.1,5.8,FALSE,greenshift/sample-workload:latest,500m,1Gi,10.11
GS-JOB-000448,REPORT_GENERATION,finance,HIGH,SE,2026-04-25T20:30:00+00:00,2026-04-25T20:30:00+00:00,2026-04-25T22:37:48+00:00,2.13,5.3,FALSE,greenshift/sample-workload:latest,500m,1Gi,14.84
GS-JOB-000449,BACKUP,analytics,HIGH,AU-SA-Large,2026-04-25T21:00:00+00:00,2026-04-25T21:00:00+00:00,2026-04-25T22:56:00+00:00,1.43,2.4,TRUE,greenshift/sample-workload:latest,250m,512Mi,3.19
GS-JOB-000450,ETL,data-engineering,HIGH,AU-SA-Small,2026-04-26T00:30:00+00:00,2026-04-26T00:30:00+00:00,2026-04-26T13:39:00+00:00,1.15,2.9,TRUE,greenshift/sample-workload:latest,250m,512Mi,4.48
GS-JOB-000451,BACKUP,operations,HIGH,IN-TG,2026-04-26T01:30:00+00:00,2026-04-26T01:30:00+00:00,2026-04-26T02:57:00+00:00,1.45,6.0,FALSE,greenshift/sample-workload:latest,1000m,2Gi,11.86
GS-JOB-000452,ANALYTICS,analytics,MEDIUM,IN-GJ,2026-04-26T03:15:00+00:00,2026-04-26T03:15:00+00:00,2026-04-26T03:57:00+00:00,0.7,4.4,FALSE,greenshift/sample-workload:latest,500m,1Gi,4.82
GS-JOB-000453,BACKUP,operations,HIGH,IN-WB,2026-04-26T03:45:00+00:00,2026-04-26T03:45:00+00:00,2026-04-26T05:07:12+00:00,1.37,6.9,FALSE,greenshift/sample-workload:latest,1000m,2Gi,12.69
GS-JOB-000454,DATA_PROCESSING,operations,LOW,IN-PB,2026-04-26T06:00:00+00:00,2026-04-26T06:00:00+00:00,2026-04-27T06:19:00+00:00,1.07,2.9,TRUE,greenshift/sample-workload:latest,250m,512Mi,2.95
GS-JOB-000455,ETL,data-engineering,MEDIUM,US-CA,2026-04-26T06:15:00+00:00,2026-04-26T06:15:00+00:00,2026-04-26T12:37:00+00:00,2.07,7.3,TRUE,greenshift/sample-workload:latest,1000m,2Gi,17.74
GS-JOB-000456,IMAGE_PROCESSING,data-engineering,MEDIUM,US-NY,2026-04-26T06:30:00+00:00,2026-04-26T06:30:00+00:00,2026-04-26T13:10:00+00:00,4.12,16.2,TRUE,greenshift/sample-workload:latest,2000m,4Gi,71.64
GS-JOB-000457,REPORT_GENERATION,ml-platform,HIGH,US-TX,2026-04-26T07:00:00+00:00,2026-04-26T07:00:00+00:00,2026-04-26T08:33:00+00:00,1.55,3.2,FALSE,greenshift/sample-workload:latest,500m,1Gi,6.02
GS-JOB-000458,ETL,finance,LOW,SE,2026-04-26T07:15:00+00:00,2026-04-26T07:15:00+00:00,2026-04-27T08:13:00+00:00,1.32,7.5,TRUE,greenshift/sample-workload:latest,1000m,2Gi,10.45
GS-JOB-000459,DATA_PROCESSING,operations,MEDIUM,AU-SA-Large,2026-04-26T08:15:00+00:00,2026-04-26T08:15:00+00:00,2026-04-26T08:37:12+00:00,0.37,2.6,FALSE,greenshift/sample-workload:latest,250m,512Mi,1.22
GS-JOB-000460,ETL,data-engineering,MEDIUM,AU-SA-Small,2026-04-26T11:00:00+00:00,2026-04-26T11:00:00+00:00,2026-04-26T23:17:00+00:00,1.78,9.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,16.56
GS-JOB-000461,ANALYTICS,ml-platform,HIGH,IN-TG,2026-04-26T11:00:00+00:00,2026-04-26T11:00:00+00:00,2026-04-26T11:22:48+00:00,0.38,3.5,FALSE,greenshift/sample-workload:latest,500m,1Gi,2.04
GS-JOB-000462,ML_TRAINING,ml-platform,MEDIUM,IN-GJ,2026-04-26T11:45:00+00:00,2026-04-26T11:45:00+00:00,2026-04-26T22:36:00+00:00,9.37,19.2,TRUE,greenshift/sample-workload:latest,2000m,4Gi,236.93
GS-JOB-000463,ETL,data-engineering,HIGH,IN-WB,2026-04-26T12:00:00+00:00,2026-04-26T12:00:00+00:00,2026-04-26T15:57:00+00:00,3.17,3.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,11.73
GS-JOB-000464,BACKUP,operations,LOW,IN-PB,2026-04-26T13:45:00+00:00,2026-04-26T13:45:00+00:00,2026-04-27T10:51:00+00:00,0.65,5.9,TRUE,greenshift/sample-workload:latest,500m,1Gi,4.83
GS-JOB-000465,ML_TRAINING,ml-platform,HIGH,US-CA,2026-04-26T14:00:00+00:00,2026-04-26T14:00:00+00:00,2026-04-27T00:56:00+00:00,7.68,27.1,TRUE,greenshift/sample-workload:latest,2000m,4Gi,250.21
GS-JOB-000466,DATA_PROCESSING,operations,LOW,US-NY,2026-04-26T14:15:00+00:00,2026-04-26T14:15:00+00:00,2026-04-28T02:17:00+00:00,0.8,3.7,TRUE,greenshift/sample-workload:latest,500m,1Gi,2.29
GS-JOB-000467,DATA_PROCESSING,operations,MEDIUM,US-TX,2026-04-26T15:00:00+00:00,2026-04-26T15:00:00+00:00,2026-04-27T05:27:00+00:00,1.3,3.8,TRUE,greenshift/sample-workload:latest,500m,1Gi,6.66
GS-JOB-000468,ETL,data-engineering,MEDIUM,SE,2026-04-26T15:30:00+00:00,2026-04-26T15:30:00+00:00,2026-04-26T17:30:00+00:00,1.27,7.9,TRUE,greenshift/sample-workload:latest,1000m,2Gi,10.91
GS-JOB-000469,ETL,data-engineering,HIGH,AU-SA-Large,2026-04-26T17:15:00+00:00,2026-04-26T17:15:00+00:00,2026-04-26T20:22:00+00:00,2.37,3.7,TRUE,greenshift/sample-workload:latest,500m,1Gi,8.72
GS-JOB-000470,ETL,data-engineering,LOW,AU-SA-Small,2026-04-26T17:30:00+00:00,2026-04-26T17:30:00+00:00,2026-04-27T05:57:00+00:00,3.43,2.7,TRUE,greenshift/sample-workload:latest,250m,512Mi,11.45
GS-JOB-000471,BACKUP,operations,MEDIUM,IN-TG,2026-04-26T17:30:00+00:00,2026-04-26T17:30:00+00:00,2026-04-27T17:37:00+00:00,1.88,7.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,14.02
GS-JOB-000472,DATA_PROCESSING,operations,LOW,IN-GJ,2026-04-26T18:00:00+00:00,2026-04-26T18:00:00+00:00,2026-04-26T19:30:00+00:00,1.5,3.2,FALSE,greenshift/sample-workload:latest,500m,1Gi,7.04
GS-JOB-000473,DATA_PROCESSING,operations,MEDIUM,IN-WB,2026-04-26T18:30:00+00:00,2026-04-26T18:30:00+00:00,2026-04-27T00:29:00+00:00,1.07,1.8,TRUE,greenshift/sample-workload:latest,250m,512Mi,2.41
GS-JOB-000474,BACKUP,operations,MEDIUM,IN-PB,2026-04-26T19:00:00+00:00,2026-04-26T19:00:00+00:00,2026-04-26T21:22:00+00:00,1.73,7.4,TRUE,greenshift/sample-workload:latest,1000m,2Gi,11.07
GS-JOB-000475,DATA_PROCESSING,finance,MEDIUM,US-CA,2026-04-26T20:30:00+00:00,2026-04-26T20:30:00+00:00,2026-04-26T22:19:00+00:00,0.35,3.6,TRUE,greenshift/sample-workload:latest,500m,1Gi,1.41
GS-JOB-000476,ML_TRAINING,data-engineering,MEDIUM,US-NY,2026-04-26T20:45:00+00:00,2026-04-26T20:45:00+00:00,2026-04-27T01:36:00+00:00,4.22,26.3,TRUE,greenshift/sample-workload:latest,2000m,4Gi,99.95
GS-JOB-000477,ETL,data-engineering,MEDIUM,US-TX,2026-04-26T21:00:00+00:00,2026-04-26T21:00:00+00:00,2026-04-27T02:33:00+00:00,2.92,9.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,34.09
GS-JOB-000478,REPORT_GENERATION,operations,MEDIUM,SE,2026-04-26T23:00:00+00:00,2026-04-26T23:00:00+00:00,2026-04-27T09:50:00+00:00,1.53,5.8,TRUE,greenshift/sample-workload:latest,500m,1Gi,11.12
GS-JOB-000479,DATA_PROCESSING,operations,MEDIUM,AU-SA-Large,2026-04-27T01:30:00+00:00,2026-04-27T01:30:00+00:00,2026-04-27T18:41:00+00:00,0.72,1.8,TRUE,greenshift/sample-workload:latest,250m,512Mi,1.23
GS-JOB-000480,ETL,ml-platform,MEDIUM,AU-SA-Small,2026-04-27T01:45:00+00:00,2026-04-27T01:45:00+00:00,2026-04-27T10:19:00+00:00,2.13,4.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,8.61
GS-JOB-000481,ETL,data-engineering,MEDIUM,IN-TG,2026-04-27T03:15:00+00:00,2026-04-27T03:15:00+00:00,2026-04-28T14:29:00+00:00,1.88,9.3,TRUE,greenshift/sample-workload:latest,1000m,2Gi,21.05
GS-JOB-000482,ML_TRAINING,ml-platform,MEDIUM,IN-GJ,2026-04-27T03:30:00+00:00,2026-04-27T03:30:00+00:00,2026-04-27T11:31:00+00:00,3.9,19.7,TRUE,greenshift/sample-workload:latest,2000m,4Gi,99.02
GS-JOB-000483,ML_TRAINING,ml-platform,LOW,IN-WB,2026-04-27T03:45:00+00:00,2026-04-27T03:45:00+00:00,2026-04-27T08:40:00+00:00,3.6,24.3,TRUE,greenshift/sample-workload:latest,2000m,4Gi,102.56
GS-JOB-000484,ANALYTICS,operations,HIGH,IN-PB,2026-04-27T05:15:00+00:00,2026-04-27T05:15:00+00:00,2026-04-27T05:33:00+00:00,0.3,1.6,FALSE,greenshift/sample-workload:latest,250m,512Mi,0.6
GS-JOB-000485,BACKUP,finance,MEDIUM,US-CA,2026-04-27T06:15:00+00:00,2026-04-27T06:15:00+00:00,2026-04-27T17:37:00+00:00,2.18,3.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,6.03
GS-JOB-000486,ETL,data-engineering,MEDIUM,US-NY,2026-04-27T06:45:00+00:00,2026-04-27T06:45:00+00:00,2026-04-27T09:34:00+00:00,2.32,5.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,13.97
GS-JOB-000487,ML_TRAINING,ml-platform,CRITICAL,US-TX,2026-04-27T06:45:00+00:00,2026-04-27T06:45:00+00:00,2026-04-27T09:46:48+00:00,3.03,18.0,FALSE,greenshift/sample-workload:latest,2000m,4Gi,89.05
GS-JOB-000488,REPORT_GENERATION,finance,CRITICAL,SE,2026-04-27T07:30:00+00:00,2026-04-27T07:30:00+00:00,2026-04-27T10:06:00+00:00,2.6,5.7,FALSE,greenshift/sample-workload:latest,500m,1Gi,18.97
GS-JOB-000489,ETL,data-engineering,MEDIUM,AU-SA-Large,2026-04-27T09:00:00+00:00,2026-04-27T09:00:00+00:00,2026-04-27T15:28:00+00:00,1.75,5.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,12.36
GS-JOB-000490,ETL,data-engineering,LOW,AU-SA-Small,2026-04-27T09:45:00+00:00,2026-04-27T09:45:00+00:00,2026-04-27T22:58:00+00:00,1.15,2.3,TRUE,greenshift/sample-workload:latest,250m,512Mi,2.36
GS-JOB-000491,ANALYTICS,ml-platform,LOW,IN-TG,2026-04-27T13:30:00+00:00,2026-04-27T13:30:00+00:00,2026-04-27T13:58:12+00:00,0.47,3.8,FALSE,greenshift/sample-workload:latest,500m,1Gi,2.53
GS-JOB-000492,DATA_PROCESSING,operations,MEDIUM,IN-GJ,2026-04-27T14:45:00+00:00,2026-04-27T14:45:00+00:00,2026-04-27T18:54:00+00:00,0.52,3.1,TRUE,greenshift/sample-workload:latest,500m,1Gi,1.6
GS-JOB-000493,ETL,data-engineering,HIGH,IN-WB,2026-04-27T16:00:00+00:00,2026-04-27T16:00:00+00:00,2026-04-27T17:28:00+00:00,0.52,4.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,2.7
GS-JOB-000494,ETL,data-engineering,MEDIUM,IN-PB,2026-04-27T17:15:00+00:00,2026-04-27T17:15:00+00:00,2026-04-28T05:55:00+00:00,1.37,5.6,TRUE,greenshift/sample-workload:latest,500m,1Gi,7.46
GS-JOB-000495,ETL,ml-platform,CRITICAL,US-CA,2026-04-27T18:30:00+00:00,2026-04-27T18:30:00+00:00,2026-04-27T21:03:00+00:00,2.55,6.9,FALSE,greenshift/sample-workload:latest,1000m,2Gi,27.32
GS-JOB-000496,ML_TRAINING,ml-platform,HIGH,US-NY,2026-04-27T19:00:00+00:00,2026-04-27T19:00:00+00:00,2026-04-27T23:26:00+00:00,3.05,9.5,TRUE,greenshift/sample-workload:latest,1000m,2Gi,31.34
GS-JOB-000497,ETL,data-engineering,MEDIUM,US-TX,2026-04-27T19:15:00+00:00,2026-04-27T19:15:00+00:00,2026-04-28T14:14:00+00:00,2.45,2.5,TRUE,greenshift/sample-workload:latest,250m,512Mi,6.07
GS-JOB-000498,ETL,analytics,MEDIUM,SE,2026-04-27T19:45:00+00:00,2026-04-27T19:45:00+00:00,2026-04-28T02:27:00+00:00,1.68,8.5,TRUE,greenshift/sample-workload:latest,1000m,2Gi,12.53
GS-JOB-000499,BACKUP,operations,MEDIUM,AU-SA-Large,2026-04-27T20:45:00+00:00,2026-04-27T20:45:00+00:00,2026-04-28T14:39:00+00:00,2.72,5.1,TRUE,greenshift/sample-workload:latest,500m,1Gi,17.66
GS-JOB-000500,ANALYTICS,ml-platform,HIGH,AU-SA-Small,2026-04-27T22:30:00+00:00,2026-04-27T22:30:00+00:00,2026-04-27T22:51:00+00:00,0.35,4.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,1.73
GS-JOB-000501,REPORT_GENERATION,analytics,MEDIUM,IN-TG,2026-04-27T22:30:00+00:00,2026-04-27T22:30:00+00:00,2026-04-28T09:34:00+00:00,2.17,4.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,7.79
GS-JOB-000502,DATA_PROCESSING,operations,LOW,IN-GJ,2026-04-28T02:30:00+00:00,2026-04-28T02:30:00+00:00,2026-04-29T22:56:00+00:00,0.43,3.7,TRUE,greenshift/sample-workload:latest,500m,1Gi,1.58
GS-JOB-000503,ETL,data-engineering,HIGH,IN-WB,2026-04-28T04:15:00+00:00,2026-04-28T04:15:00+00:00,2026-04-28T10:22:00+00:00,3.92,2.2,TRUE,greenshift/sample-workload:latest,250m,512Mi,9.88
GS-JOB-000504,ANALYTICS,ml-platform,HIGH,IN-PB,2026-04-28T06:00:00+00:00,2026-04-28T06:00:00+00:00,2026-04-28T06:34:48+00:00,0.58,3.6,FALSE,greenshift/sample-workload:latest,500m,1Gi,3.08
GS-JOB-000505,ETL,analytics,MEDIUM,US-CA,2026-04-28T07:30:00+00:00,2026-04-28T07:30:00+00:00,2026-04-28T21:09:00+00:00,3.03,8.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,28.43
GS-JOB-000506,DATA_PROCESSING,operations,MEDIUM,US-NY,2026-04-28T10:00:00+00:00,2026-04-28T10:00:00+00:00,2026-04-28T23:48:00+00:00,1.13,2.7,TRUE,greenshift/sample-workload:latest,250m,512Mi,4.06
GS-JOB-000507,REPORT_GENERATION,operations,MEDIUM,US-TX,2026-04-28T13:30:00+00:00,2026-04-28T13:30:00+00:00,2026-04-28T19:16:00+00:00,0.83,5.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,4.6
GS-JOB-000508,ETL,operations,MEDIUM,SE,2026-04-28T14:00:00+00:00,2026-04-28T14:00:00+00:00,2026-04-29T07:39:00+00:00,2.68,5.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,15.65
GS-JOB-000509,ETL,ml-platform,MEDIUM,AU-SA-Large,2026-04-28T14:00:00+00:00,2026-04-28T14:00:00+00:00,2026-04-28T22:41:00+00:00,1.43,3.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,5.49
GS-JOB-000510,DATA_PROCESSING,operations,MEDIUM,AU-SA-Small,2026-04-28T15:00:00+00:00,2026-04-28T15:00:00+00:00,2026-04-30T08:08:00+00:00,1.13,2.5,TRUE,greenshift/sample-workload:latest,250m,512Mi,3.25
GS-JOB-000511,ETL,data-engineering,MEDIUM,IN-TG,2026-04-28T15:00:00+00:00,2026-04-28T15:00:00+00:00,2026-04-29T00:42:00+00:00,2.25,7.7,TRUE,greenshift/sample-workload:latest,1000m,2Gi,13.66
GS-JOB-000512,BACKUP,operations,MEDIUM,IN-GJ,2026-04-28T16:30:00+00:00,2026-04-28T16:30:00+00:00,2026-04-28T18:58:00+00:00,1.97,5.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,13.32
GS-JOB-000513,BACKUP,operations,HIGH,IN-WB,2026-04-28T17:15:00+00:00,2026-04-28T17:15:00+00:00,2026-04-29T01:56:00+00:00,2.98,2.5,TRUE,greenshift/sample-workload:latest,250m,512Mi,6.74
GS-JOB-000514,ETL,data-engineering,MEDIUM,IN-PB,2026-04-28T17:30:00+00:00,2026-04-28T17:30:00+00:00,2026-04-28T23:57:00+00:00,2.7,6.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,19.7
GS-JOB-000515,REPORT_GENERATION,finance,HIGH,US-CA,2026-04-28T19:00:00+00:00,2026-04-28T19:00:00+00:00,2026-04-28T19:34:12+00:00,0.57,2.6,FALSE,greenshift/sample-workload:latest,250m,256Mi,2.12
GS-JOB-000516,ETL,analytics,MEDIUM,US-NY,2026-04-28T22:30:00+00:00,2026-04-28T22:30:00+00:00,2026-04-30T00:34:00+00:00,2.97,5.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,16.75
GS-JOB-000517,REPORT_GENERATION,finance,MEDIUM,US-TX,2026-04-29T00:15:00+00:00,2026-04-29T00:15:00+00:00,2026-04-29T15:18:00+00:00,2.93,3.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,11.9
GS-JOB-000518,ML_TRAINING,ml-platform,MEDIUM,SE,2026-04-29T00:30:00+00:00,2026-04-29T00:30:00+00:00,2026-04-29T02:37:48+00:00,2.13,36.5,FALSE,greenshift/sample-workload:latest,2000m,4Gi,126.85
GS-JOB-000519,REPORT_GENERATION,analytics,MEDIUM,AU-SA-Large,2026-04-29T00:30:00+00:00,2026-04-29T00:30:00+00:00,2026-04-29T07:13:00+00:00,1.42,4.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,7.66
GS-JOB-000520,IMAGE_PROCESSING,analytics,MEDIUM,AU-SA-Small,2026-04-29T05:00:00+00:00,2026-04-29T05:00:00+00:00,2026-04-29T13:56:00+00:00,3.43,20.0,TRUE,greenshift/sample-workload:latest,2000m,4Gi,77.23
GS-JOB-000521,REPORT_GENERATION,finance,LOW,IN-TG,2026-04-29T07:45:00+00:00,2026-04-29T07:45:00+00:00,2026-05-01T05:07:00+00:00,1.37,1.9,TRUE,greenshift/sample-workload:latest,250m,256Mi,3.33
GS-JOB-000522,ETL,data-engineering,CRITICAL,IN-GJ,2026-04-29T08:00:00+00:00,2026-04-29T08:00:00+00:00,2026-04-29T12:00:00+00:00,4.0,9.0,FALSE,greenshift/sample-workload:latest,1000m,2Gi,57.4
GS-JOB-000523,REPORT_GENERATION,finance,MEDIUM,IN-WB,2026-04-29T08:15:00+00:00,2026-04-29T08:15:00+00:00,2026-04-30T05:39:00+00:00,0.83,4.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,3.69
GS-JOB-000524,ML_TRAINING,ml-platform,MEDIUM,IN-PB,2026-04-29T08:30:00+00:00,2026-04-29T08:30:00+00:00,2026-04-29T21:24:00+00:00,9.5,35.3,TRUE,greenshift/sample-workload:latest,2000m,4Gi,280.63
GS-JOB-000525,REPORT_GENERATION,data-engineering,CRITICAL,US-CA,2026-04-29T09:00:00+00:00,2026-04-29T09:00:00+00:00,2026-04-29T11:31:48+00:00,2.53,5.4,FALSE,greenshift/sample-workload:latest,500m,1Gi,16.83
GS-JOB-000526,ETL,data-engineering,LOW,US-NY,2026-04-29T11:30:00+00:00,2026-04-29T11:30:00+00:00,2026-04-29T15:04:12+00:00,3.57,7.8,FALSE,greenshift/sample-workload:latest,1000m,2Gi,35.15
GS-JOB-000527,ETL,operations,HIGH,US-TX,2026-04-29T13:45:00+00:00,2026-04-29T13:45:00+00:00,2026-04-29T16:44:00+00:00,0.68,9.7,TRUE,greenshift/sample-workload:latest,1000m,2Gi,8.02
GS-JOB-000528,ETL,analytics,HIGH,SE,2026-04-29T14:15:00+00:00,2026-04-29T14:15:00+00:00,2026-04-29T18:16:00+00:00,1.33,5.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,9.36
GS-JOB-000529,BACKUP,operations,MEDIUM,AU-SA-Large,2026-04-29T14:30:00+00:00,2026-04-29T14:30:00+00:00,2026-04-29T23:10:00+00:00,1.62,6.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,11.79
GS-JOB-000530,DATA_PROCESSING,operations,HIGH,AU-SA-Small,2026-04-29T15:00:00+00:00,2026-04-29T15:00:00+00:00,2026-04-29T16:37:00+00:00,1.12,2.1,TRUE,greenshift/sample-workload:latest,250m,512Mi,2.65
GS-JOB-000531,ETL,data-engineering,LOW,IN-TG,2026-04-29T15:45:00+00:00,2026-04-29T15:45:00+00:00,2026-04-30T18:15:00+00:00,3.38,8.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,37.95
GS-JOB-000532,ML_TRAINING,ml-platform,MEDIUM,IN-GJ,2026-04-29T16:45:00+00:00,2026-04-29T16:45:00+00:00,2026-05-01T01:06:00+00:00,8.15,38.5,TRUE,greenshift/sample-workload:latest,2000m,4Gi,398.67
GS-JOB-000533,ETL,operations,HIGH,IN-WB,2026-04-29T17:00:00+00:00,2026-04-29T17:00:00+00:00,2026-04-29T20:54:00+00:00,3.4,6.2,TRUE,greenshift/sample-workload:latest,1000m,2Gi,24.48
GS-JOB-000534,ETL,data-engineering,LOW,IN-PB,2026-04-29T17:00:00+00:00,2026-04-29T17:00:00+00:00,2026-04-30T04:57:00+00:00,1.0,2.4,TRUE,greenshift/sample-workload:latest,250m,512Mi,3.07
GS-JOB-000535,ETL,data-engineering,CRITICAL,US-CA,2026-04-29T17:15:00+00:00,2026-04-29T17:15:00+00:00,2026-04-29T19:04:48+00:00,1.83,6.3,FALSE,greenshift/sample-workload:latest,1000m,2Gi,17.84
GS-JOB-000536,ETL,ml-platform,LOW,US-NY,2026-04-29T19:15:00+00:00,2026-04-29T19:15:00+00:00,2026-04-30T00:37:00+00:00,3.22,8.4,TRUE,greenshift/sample-workload:latest,1000m,2Gi,36.04
GS-JOB-000537,ETL,data-engineering,MEDIUM,US-TX,2026-04-29T21:00:00+00:00,2026-04-29T21:00:00+00:00,2026-04-30T08:08:00+00:00,3.35,5.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,22.09
GS-JOB-000538,REPORT_GENERATION,finance,MEDIUM,SE,2026-04-29T21:30:00+00:00,2026-04-29T21:30:00+00:00,2026-05-01T00:11:00+00:00,2.27,2.3,TRUE,greenshift/sample-workload:latest,250m,256Mi,5.9
GS-JOB-000539,REPORT_GENERATION,finance,LOW,AU-SA-Large,2026-04-29T22:00:00+00:00,2026-04-29T22:00:00+00:00,2026-04-30T17:57:00+00:00,2.85,5.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,13.69
GS-JOB-000540,REPORT_GENERATION,data-engineering,LOW,AU-SA-Small,2026-04-29T22:30:00+00:00,2026-04-29T22:30:00+00:00,2026-04-30T04:40:00+00:00,1.73,4.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,8.2
GS-JOB-000541,ETL,ml-platform,HIGH,IN-TG,2026-04-29T23:15:00+00:00,2026-04-29T23:15:00+00:00,2026-04-30T12:56:00+00:00,1.68,6.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,12.73
GS-JOB-000542,IMAGE_PROCESSING,analytics,MEDIUM,IN-GJ,2026-04-30T01:30:00+00:00,2026-04-30T01:30:00+00:00,2026-04-30T08:51:00+00:00,5.55,14.5,TRUE,greenshift/sample-workload:latest,2000m,4Gi,79.96
GS-JOB-000543,DATA_PROCESSING,operations,MEDIUM,IN-WB,2026-04-30T03:30:00+00:00,2026-04-30T03:30:00+00:00,2026-04-30T16:04:00+00:00,1.25,3.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,5.14
GS-JOB-000544,ETL,data-engineering,MEDIUM,IN-PB,2026-04-30T06:15:00+00:00,2026-04-30T06:15:00+00:00,2026-04-30T09:16:12+00:00,3.02,3.8,FALSE,greenshift/sample-workload:latest,500m,1Gi,15.06
GS-JOB-000545,REPORT_GENERATION,operations,HIGH,US-CA,2026-04-30T08:00:00+00:00,2026-04-30T08:00:00+00:00,2026-04-30T09:19:48+00:00,1.33,2.0,FALSE,greenshift/sample-workload:latest,250m,256Mi,3.49
GS-JOB-000546,DATA_PROCESSING,ml-platform,MEDIUM,US-NY,2026-04-30T08:15:00+00:00,2026-04-30T08:15:00+00:00,2026-05-01T07:28:00+00:00,1.4,1.6,TRUE,greenshift/sample-workload:latest,250m,512Mi,2.98
GS-JOB-000547,DATA_PROCESSING,operations,MEDIUM,US-TX,2026-04-30T08:30:00+00:00,2026-04-30T08:30:00+00:00,2026-04-30T14:00:00+00:00,0.88,3.9,TRUE,greenshift/sample-workload:latest,500m,1Gi,3.36
GS-JOB-000548,ETL,analytics,CRITICAL,SE,2026-04-30T09:00:00+00:00,2026-04-30T09:00:00+00:00,2026-04-30T11:13:12+00:00,2.22,7.0,FALSE,greenshift/sample-workload:latest,1000m,2Gi,22.27
GS-JOB-000549,ETL,operations,MEDIUM,AU-SA-Large,2026-04-30T10:30:00+00:00,2026-04-30T10:30:00+00:00,2026-04-30T17:38:00+00:00,3.47,8.3,TRUE,greenshift/sample-workload:latest,1000m,2Gi,34.82
GS-JOB-000550,REPORT_GENERATION,finance,MEDIUM,AU-SA-Small,2026-04-30T11:45:00+00:00,2026-04-30T11:45:00+00:00,2026-04-30T17:43:00+00:00,1.85,3.7,TRUE,greenshift/sample-workload:latest,500m,1Gi,8.09
GS-JOB-000551,ETL,data-engineering,MEDIUM,IN-TG,2026-04-30T12:00:00+00:00,2026-04-30T12:00:00+00:00,2026-04-30T21:30:00+00:00,3.23,5.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,18.62
GS-JOB-000552,DATA_PROCESSING,data-engineering,HIGH,IN-GJ,2026-04-30T13:30:00+00:00,2026-04-30T13:30:00+00:00,2026-04-30T14:07:48+00:00,0.63,3.9,FALSE,greenshift/sample-workload:latest,500m,1Gi,4.01
GS-JOB-000553,ETL,data-engineering,HIGH,IN-WB,2026-04-30T14:15:00+00:00,2026-04-30T14:15:00+00:00,2026-04-30T16:12:00+00:00,1.95,3.0,FALSE,greenshift/sample-workload:latest,500m,1Gi,8.29
GS-JOB-000554,DATA_PROCESSING,operations,MEDIUM,IN-PB,2026-04-30T14:15:00+00:00,2026-04-30T14:15:00+00:00,2026-05-01T12:12:00+00:00,1.05,2.4,TRUE,greenshift/sample-workload:latest,250m,512Mi,1.97
GS-JOB-000555,BACKUP,analytics,HIGH,US-CA,2026-04-30T14:45:00+00:00,2026-04-30T14:45:00+00:00,2026-04-30T16:59:00+00:00,1.73,6.4,TRUE,greenshift/sample-workload:latest,1000m,2Gi,12.31
GS-JOB-000556,REPORT_GENERATION,finance,MEDIUM,US-NY,2026-04-30T17:45:00+00:00,2026-04-30T17:45:00+00:00,2026-05-02T12:33:00+00:00,2.8,5.7,TRUE,greenshift/sample-workload:latest,500m,1Gi,16.9
